Time(ps),Counts
-6500,5
-6450,1
-6400,2
-6350,5
-6300,5
-6250,7
-6200,5
-6150,4
-6100,2
-6050,5
-6000,6
-5950,3
-5900,4
-5850,0
-5800,3
-5750,1
-5700,6
-5650,8
-5600,5
-5550,2
-5500,3
-5450,6
-5400,8
-5350,7
-5300,12
-5250,14
-5200,12
-5150,14
-5100,9
-5050,8
-5000,4
-4950,6
-4900,2
-4850,2
-4800,4
-4750,1
-4700,1
-4650,3
-4600,6
-4550,8
-4500,12
-4450,24
-4400,20
-4350,11
-4300,12
-4250,1
-4200,7
-4150,2
-4100,3
-4050,3
-4000,3
-3950,3
-3900,4
-3850,3
-3800,6
-3750,6
-3700,3
-3650,3
-3600,0
-3550,4
-3500,3
-3450,2
-3400,4
-3350,3
-3300,5
-3250,0
-3200,2
-3150,7
-3100,9
-3050,7
-3000,8
-2950,8
-2900,7
-2850,6
-2800,9
-2750,7
-2700,6
-2650,7
-2600,5
-2550,5
-2500,4
-2450,8
-2400,3
-2350,5
-2300,4
-2250,9
-2200,5
-2150,12
-2100,9
-2050,9
-2000,9
-1950,9
-1900,13
-1850,12
-1800,13
-1750,29
-1700,38
-1650,93
-1600,180
-1550,381
-1500,366
-1450,170
-1400,139
-1350,74
-1300,43
-1250,30
-1200,25
-1150,15
-1100,14
-1050,20
-1000,25
-950,31
-900,27
-850,21
-800,27
-750,29
-700,40
-650,39
-600,54
-550,45
-500,71
-450,49
-400,80
-350,95
-300,104
-250,159
-200,213
-150,344
-100,597
-50,1024
0,753
50,826
100,527
150,279
200,221
250,141
300,114
350,98
400,66
450,75
500,68
550,50
600,43
650,39
700,23
750,23
800,34
850,27
900,15
950,21
1000,24
1050,14
1100,21
1150,20
1200,24
1250,30
1300,47
1350,83
1400,130
1450,212
1500,358
1550,382
1600,215
1650,91
1700,39
1750,13
1800,9
1850,12
1900,8
1950,6
2000,3
2050,5
2100,4
2150,9
2200,5
2250,6
2300,7
2350,3
2400,10
2450,4
2500,8
2550,3
2600,3
2650,5
2700,9
2750,6
2800,4
2850,5
2900,5
2950,4
3000,6
3050,7
3100,5
3150,6
3200,3
3250,3
3300,6
3350,4
3400,1
3450,4
3500,2
3550,2
3600,5
3650,6
3700,6
3750,4
3800,11
3850,3
3900,1
3950,2
4000,5
4050,4
4100,3
4150,4
4200,3
4250,1
4300,10
4350,23
4400,25
4450,25
4500,13
4550,11
4600,8
4650,7
4700,4
4750,4
4800,10
4850,2
4900,2
4950,5
5000,7
5050,8
5100,5
5150,13
5200,16
5250,10
5300,14
5350,16
5400,4
5450,4
5500,1
5550,0
5600,3
5650,4
5700,1
5750,5
5800,3
5850,8
5900,7
5950,6
6000,3
6050,6
6100,4
6150,4
6200,3
6250,3
6300,3
6350,6
6400,2
6450,3
6500,3
6550,3
6600,2
6650,2
6700,3
6750,7
6800,3
6850,5
6900,3
6950,4
7000,3
7050,4
7100,3
7150,7
7200,4
7250,8
7300,6
7350,14
7400,16
7450,10
7500,13
7550,15
7600,6
7650,5
7700,7
7750,5
7800,5
7850,3
7900,3
7950,9
8000,5
8050,6
8100,6
8150,11
8200,16
8250,17
8300,13
8350,6
8400,2
8450,6
8500,8
8550,5
8600,1
8650,0
8700,3
8750,5
8800,6
8850,4
8900,4
8950,6
9000,4
9050,1
9100,2
9150,6
9200,4
9250,5
9300,4
9350,6
9400,8
9450,6
9500,8
9550,8
9600,5
9650,10
9700,2
9750,11
9800,6
9850,2
9900,3
9950,6
10000,1
10050,4
10100,1
10150,2
10200,5
10250,8
10300,1
10350,4
10400,5
10450,7
10500,6
10550,7
10600,7
10650,7
10700,5
10750,12
10800,13
10850,12
10900,24
10950,44
11000,122
11050,246
11100,436
11150,354
11200,193
11250,113
11300,90
11350,37
11400,37
11450,33
11500,19
11550,26
11600,31
11650,34
11700,35
11750,42
11800,37
11850,39
11900,59
11950,48
12000,60
12050,81
12100,91
12150,126
12200,128
12250,170
12300,294
12350,451
12400,788
12450,2028
12500,4490
12550,10650
12600,24273
12650,31415
12700,17089
12750,7192
12800,3135
12850,1340
12900,593
12950,409
13000,244
13050,170
13100,132
13150,101
13200,92
13250,73
13300,74
13350,65
13400,52
13450,48
13500,43
13550,45
13600,30
13650,29
13700,26
13750,21
13800,21
13850,28
13900,47
13950,63
14000,104
14050,162
14100,241
14150,394
14200,347
14250,153
14300,88
14350,36
14400,23
14450,15
14500,6
14550,7
14600,8
14650,7
14700,6
14750,8
14800,3
14850,6
14900,5
14950,5
15000,3
15050,5
15100,4
15150,4
15200,2
15250,6
15300,4
15350,7
15400,8
15450,8
15500,5
15550,3
15600,7
15650,10
15700,4
15750,4
15800,2
15850,5
15900,7
15950,4
16000,3
16050,5
16100,1
16150,3
16200,2
16250,3
16300,2
16350,4
16400,3
16450,6
16500,4
16550,5
16600,6
16650,3
16700,3
16750,2
16800,2
16850,2
16900,4
16950,9
17000,12
17050,17
17100,13
17150,9
17200,5
17250,3
17300,3
17350,7
17400,2
17450,8
17500,4
17550,3
17600,3
17650,4
17700,7
17750,9
17800,5
17850,11
17900,20
17950,14
18000,5
18050,8
18100,3
18150,2
18200,3
18250,4
18300,4
18350,6
18400,4
18450,2
18500,3
18550,4
18600,6
18650,4
18700,3
18750,7
18800,8
18850,1
18900,3
18950,6
19000,4
19050,9
19100,4
19150,4
19200,5
19250,6
19300,5
19350,7
19400,2
19450,4
19500,2
19550,5
19600,4
19650,5
19700,1
19750,6
19800,7
19850,9
19900,5
19950,3
