Time(ps),Counts
-8950,0
-8900,2
-8850,5
-8800,2
-8750,2
-8700,6
-8650,5
-8600,3
-8550,2
-8500,5
-8450,4
-8400,1
-8350,6
-8300,9
-8250,11
-8200,20
-8150,10
-8100,12
-8050,5
-8000,7
-7950,0
-7900,4
-7850,3
-7800,0
-7750,3
-7700,3
-7650,3
-7600,6
-7550,8
-7500,17
-7450,14
-7400,12
-7350,9
-7300,11
-7250,2
-7200,5
-7150,3
-7100,5
-7050,5
-7000,4
-6950,7
-6900,0
-6850,4
-6800,2
-6750,4
-6700,2
-6650,3
-6600,5
-6550,5
-6500,2
-6450,3
-6400,6
-6350,2
-6300,2
-6250,3
-6200,2
-6150,6
-6100,3
-6050,0
-6000,3
-5950,3
-5900,2
-5850,1
-5800,4
-5750,0
-5700,1
-5650,2
-5600,2
-5550,3
-5500,4
-5450,7
-5400,8
-5350,5
-5300,11
-5250,11
-5200,19
-5150,7
-5100,9
-5050,9
-5000,2
-4950,2
-4900,3
-4850,4
-4800,3
-4750,0
-4700,6
-4650,3
-4600,4
-4550,13
-4500,15
-4450,11
-4400,16
-4350,5
-4300,7
-4250,10
-4200,8
-4150,6
-4100,2
-4050,3
-4000,4
-3950,5
-3900,3
-3850,3
-3800,5
-3750,2
-3700,0
-3650,2
-3600,3
-3550,3
-3500,6
-3450,4
-3400,0
-3350,10
-3300,3
-3250,2
-3200,5
-3150,3
-3100,4
-3050,5
-3000,3
-2950,3
-2900,4
-2850,6
-2800,4
-2750,3
-2700,6
-2650,3
-2600,7
-2550,5
-2500,4
-2450,6
-2400,7
-2350,2
-2300,2
-2250,6
-2200,4
-2150,7
-2100,12
-2050,9
-2000,15
-1950,12
-1900,15
-1850,17
-1800,24
-1750,43
-1700,74
-1650,126
-1600,165
-1550,228
-1500,232
-1450,165
-1400,149
-1350,94
-1300,49
-1250,48
-1200,22
-1150,24
-1100,19
-1050,19
-1000,23
-950,18
-900,18
-850,17
-800,14
-750,33
-700,27
-650,37
-600,39
-550,50
-500,69
-450,90
-400,121
-350,272
-300,595
-250,1328
-200,2939
-150,6363
-100,6948
-50,2874
0,789
50,2380
100,5942
150,5839
200,2629
250,1140
300,525
350,252
400,117
450,90
500,63
550,40
600,34
650,31
700,24
750,32
800,11
850,21
900,22
950,14
1000,14
1050,10
1100,20
1150,17
1200,30
1250,39
1300,64
1350,84
1400,137
1450,166
1500,209
1550,232
1600,153
1650,123
1700,72
1750,28
1800,20
1850,12
1900,9
1950,5
2000,3
2050,5
2100,3
2150,2
2200,5
2250,2
2300,4
2350,6
2400,7
2450,2
2500,4
2550,5
2600,6
2650,3
2700,4
2750,9
2800,6
2850,5
2900,5
2950,8
3000,4
3050,4
3100,5
3150,5
3200,7
3250,6
3300,3
3350,4
3400,3
3450,2
3500,0
3550,3
3600,3
3650,4
3700,3
3750,2
3800,3
3850,1
3900,3
3950,6
4000,3
4050,3
4100,1
4150,3
4200,5
4250,6
4300,7
4350,8
4400,9
4450,11
4500,11
4550,8
4600,6
4650,3
4700,5
4750,0
4800,0
4850,2
4900,5
4950,5
5000,9
5050,5
5100,12
5150,7
5200,6
5250,9
5300,7
5350,12
5400,6
5450,3
5500,4
5550,3
5600,2
5650,2
5700,3
5750,3
5800,4
5850,3
5900,2
5950,0
6000,1
6050,4
6100,4
6150,5
6200,4
6250,3
6300,1
6350,2
6400,1
6450,4
6500,0
6550,3
6600,3
6650,2
6700,0
6750,2
6800,2
6850,1
6900,4
6950,3
7000,4
7050,7
7100,6
7150,6
7200,2
7250,6
7300,6
7350,10
7400,10
7450,11
7500,10
7550,9
7600,2
7650,7
7700,3
7750,4
7800,2
7850,3
7900,6
7950,5
8000,5
8050,8
8100,5
8150,11
8200,12
8250,11
8300,8
8350,11
8400,4
8450,3
8500,4
8550,1
8600,3
8650,5
8700,8
8750,1
8800,3
8850,3
8900,4
8950,1
9000,6
9050,4
9100,1
9150,2
9200,3
9250,3
9300,3
9350,2
9400,1
9450,5
9500,6
9550,2
9600,4
9650,5
9700,7
9750,5
9800,4
9850,5
9900,6
9950,1
10000,1
10050,4
10100,7
10150,6
10200,4
10250,5
10300,5
10350,4
10400,6
10450,6
10500,4
10550,12
10600,6
10650,10
10700,14
10750,2
10800,13
10850,21
10900,58
10950,90
11000,153
11050,173
11100,234
11150,202
11200,145
11250,150
11300,100
11350,56
11400,50
11450,26
11500,25
11550,23
11600,25
11650,25
11700,22
11750,36
11800,29
11850,49
11900,45
11950,53
12000,66
12050,78
12100,89
12150,116
12200,164
12250,247
12300,390
12350,873
12400,1964
12450,4467
12500,9406
12550,11207
12600,14300
12650,17022
12700,11711
12750,9868
12800,6369
12850,2726
12900,1249
12950,566
13000,264
13050,174
13100,129
13150,92
13200,87
13250,67
13300,66
13350,57
13400,46
13450,25
13500,36
13550,32
13600,28
13650,35
13700,23
13750,24
13800,22
13850,40
13900,42
13950,62
14000,115
14050,176
14100,185
14150,222
14200,225
14250,141
14300,114
14350,57
14400,27
14450,14
14500,17
14550,6
14600,5
14650,1
14700,6
14750,2
14800,5
14850,6
14900,0
14950,7
15000,6
15050,2
15100,3
15150,4
15200,0
15250,3
15300,8
15350,4
15400,6
15450,4
15500,7
15550,4
15600,4
15650,3
15700,8
15750,2
15800,4
15850,5
15900,2
15950,0
16000,5
16050,0
16100,1
16150,3
16200,1
16250,9
16300,2
16350,3
16400,1
16450,1
16500,7
16550,1
16600,2
16650,3
16700,3
16750,4
16800,4
16850,4
16900,4
16950,10
17000,12
17050,10
17100,18
17150,14
17200,5
17250,6
17300,4
17350,6
17400,6
17450,4
17500,5
17550,8
17600,3
17650,3
17700,5
17750,4
17800,8
17850,7
17900,7
17950,9
18000,2
18050,7
18100,2
18150,4
18200,3
18250,6
18300,6
18350,3
18400,3
18450,2
18500,3
18550,2
18600,2
18650,3
18700,3
18750,4
18800,4
18850,5
18900,1
18950,3
19000,3
19050,0
19100,2
19150,0
19200,2
19250,5
19300,3
19350,1
19400,6
19450,1
19500,2
19550,4
19600,7
19650,2
19700,0
19750,4
19800,5
19850,7
19900,7
19950,6
