Time(ps),Counts
-4250,10
-4200,2
-4150,1
-4100,4
-4050,5
-4000,4
-3950,4
-3900,4
-3850,3
-3800,3
-3750,3
-3700,3
-3650,3
-3600,3
-3550,3
-3500,3
-3450,4
-3400,1
-3350,6
-3300,2
-3250,8
-3200,4
-3150,5
-3100,7
-3050,5
-3000,2
-2950,7
-2900,3
-2850,10
-2800,7
-2750,5
-2700,5
-2650,6
-2600,6
-2550,5
-2500,9
-2450,8
-2400,6
-2350,3
-2300,8
-2250,5
-2200,11
-2150,6
-2100,8
-2050,9
-2000,14
-1950,10
-1900,8
-1850,11
-1800,12
-1750,36
-1700,50
-1650,102
-1600,204
-1550,321
-1500,308
-1450,214
-1400,116
-1350,79
-1300,39
-1250,33
-1200,11
-1150,19
-1100,16
-1050,15
-1000,28
-950,26
-900,19
-850,22
-800,34
-750,27
-700,32
-650,38
-600,44
-550,54
-500,60
-450,74
-400,100
-350,128
-300,211
-250,471
-200,1036
-150,2299
-100,5217
-50,6581
0,2602
50,5713
100,4813
150,2105
200,924
250,472
300,213
350,141
400,95
450,82
500,50
550,59
600,49
650,32
700,26
750,25
800,15
850,17
900,22
950,23
1000,23
1050,25
1100,19
1150,24
1200,29
1250,33
1300,60
1350,81
1400,120
1450,207
1500,326
1550,312
1600,229
1650,103
1700,53
1750,24
1800,15
1850,14
1900,4
1950,9
2000,7
2050,3
2100,6
2150,5
2200,4
2250,3
2300,4
2350,9
2400,6
2450,2
2500,4
2550,8
2600,4
2650,5
2700,3
2750,3
2800,8
2850,7
2900,7
2950,5
3000,6
3050,5
3100,2
3150,4
3200,2
3250,5
3300,2
3350,4
3400,2
3450,0
3500,3
3550,4
3600,8
3650,3
3700,2
3750,5
3800,3
3850,10
3900,5
3950,3
4000,3
4050,5
4100,4
4150,4
4200,5
4250,5
4300,7
4350,10
4400,17
4450,22
4500,11
4550,9
4600,6
4650,4
4700,4
4750,5
4800,3
4850,2
4900,4
4950,3
5000,5
5050,5
5100,9
5150,11
5200,10
5250,17
5300,12
5350,9
5400,12
5450,6
5500,4
5550,2
5600,3
5650,4
5700,3
5750,2
5800,4
5850,4
5900,5
5950,4
6000,7
6050,3
6100,4
6150,5
6200,1
6250,4
6300,2
6350,5
6400,0
6450,6
6500,2
6550,3
6600,2
6650,3
6700,4
6750,3
6800,3
6850,3
6900,4
6950,5
7000,5
7050,2
7100,9
7150,1
7200,8
7250,4
7300,11
7350,10
7400,10
7450,7
7500,6
7550,5
7600,2
7650,7
7700,3
7750,4
7800,6
7850,4
7900,2
7950,2
8000,7
8050,4
8100,18
8150,9
8200,19
8250,15
8300,7
8350,5
8400,3
8450,3
8500,5
8550,3
8600,3
8650,3
8700,4
8750,7
8800,3
8850,1
8900,3
8950,5
9000,2
9050,4
9100,0
9150,5
9200,4
9250,1
9300,5
9350,4
9400,5
9450,2
9500,5
9550,5
9600,3
9650,5
9700,7
9750,7
9800,9
9850,4
9900,5
9950,3
10000,3
10050,3
10100,3
10150,4
10200,5
10250,2
10300,8
10350,3
10400,2
10450,12
10500,4
10550,1
10600,8
10650,5
10700,5
10750,6
10800,17
10850,24
10900,39
10950,56
11000,137
11050,279
11100,317
11150,306
11200,211
11250,147
11300,70
11350,58
11400,32
11450,25
11500,27
11550,34
11600,32
11650,27
11700,21
11750,43
11800,40
11850,41
11900,42
11950,62
12000,62
12050,79
12100,86
12150,133
12200,133
12250,186
12300,301
12350,531
12400,1074
12450,2513
12500,5582
12550,12983
12600,22023
12650,24740
12700,17684
12750,8683
12800,3809
12850,1655
12900,705
12950,362
13000,215
13050,182
13100,122
13150,92
13200,80
13250,74
13300,59
13350,57
13400,52
13450,58
13500,42
13550,37
13600,35
13650,33
13700,30
13750,19
13800,23
13850,22
13900,41
13950,54
14000,98
14050,133
14100,217
14150,293
14200,265
14250,193
14300,67
14350,51
14400,26
14450,18
14500,8
14550,8
14600,4
14650,6
14700,5
14750,2
14800,6
14850,7
14900,0
14950,4
15000,4
15050,7
15100,4
15150,10
15200,2
15250,0
15300,8
15350,8
15400,5
15450,7
15500,9
15550,8
15600,3
15650,4
15700,11
15750,4
15800,3
15850,3
15900,3
15950,5
16000,0
16050,8
16100,7
16150,3
16200,3
16250,3
16300,6
16350,5
16400,4
16450,3
16500,7
16550,3
16600,0
16650,5
16700,4
16750,3
16800,1
16850,5
16900,7
16950,8
17000,14
17050,22
17100,14
17150,8
17200,10
17250,3
17300,6
17350,6
17400,5
17450,2
17500,2
17550,4
17600,1
17650,8
17700,5
17750,7
17800,5
17850,7
17900,8
17950,7
18000,11
18050,2
18100,6
18150,3
18200,5
18250,5
18300,4
18350,2
18400,6
18450,2
18500,2
18550,6
18600,7
18650,2
18700,1
18750,3
18800,4
18850,2
18900,1
18950,2
19000,4
19050,2
19100,1
19150,1
19200,3
19250,7
19300,5
19350,6
19400,1
19450,2
19500,8
19550,3
19600,4
19650,1
19700,2
19750,5
19800,5
19850,9
19900,6
19950,8
